transaction_id,investor_id,amfi_code,transaction_date,transaction_type,amount,units,nav_at_transaction,state,kyc_status
TXN001531,INV00186,118841,2022-10-20,SIP,25662.75,234.382,277.4357,Tamil Nadu,KYC_VERIFIED
TXN001532,INV00408,119551,2023-02-27,Redemption,253750.8,1497.018,127.0919,Tamil Nadu,KYC_REJECTED
TXN001533,INV00199,118632,2024-12-05,SIP,212097.26,16810.956,234.76,Rajasthan,KYC_REJECTED
TXN001534,INV00302,118843,2020-05-09,SIP,437684.2,6324.934,261.0203,West Bengal,KYC_PENDING
TXN001535,INV00476,118844,2023-10-08,SIP,133496.5,1479.431,235.1103,UP,KYC_REJECTED
TXN001536,INV00313,120841,2020-11-17,Switch,315832.35,1589.12,138.4311,Delhi,KYC_VERIFIED
TXN001537,INV00287,120503,2023-02-15,SIP,31613.02,248.174,275.094,West Bengal,KYC_VERIFIED
TXN001538,INV00023,118835,2022-12-22,Lumpsum,493046.19,2731.522,164.8554,Delhi,KYC_VERIFIED
TXN001539,INV00355,118840,2024-06-18,Switch,159500.51,866.675,193.9765,Rajasthan,KYC_VERIFIED
TXN001540,INV00259,125497,2020-07-23,SIP,108667.41,1204.1,132.5243,Rajasthan,KYC_VERIFIED
TXN001541,INV00296,120503,2021-10-17,Switch,460989.05,3526.304,98.0709,Maharashtra,KYC_REJECTED
TXN001542,INV00109,118842,2024-01-24,Switch,278113.26,2538.289,277.4804,West Bengal,KYC_PENDING
TXN001543,INV00448,118841,2020-08-06,Dividend,63798.23,578.797,16.7061,Karnataka,KYC_VERIFIED
TXN001544,INV00121,118837,2022-09-23,Switch,270485.94,5628.74,32.5697,Tamil Nadu,KYC_VERIFIED
TXN001545,INV00139,118842,2023-10-01,Switch,169441.25,1378.714,89.9075,Gujarat,KYC_PENDING
TXN001546,INV00082,118825,2024-09-06,Switch,56050.0,1058.625,244.088,West Bengal,KYC_REJECTED
TXN001547,INV00159,118842,2022-04-16,SIP,217632.85,1175.748,137.754,Gujarat,NOT_KYC
TXN001548,INV00230,118835,2020-01-28,Lumpsum,382104.79,4382.254,121.9966,Karnataka,KYC_REJECTED
TXN001549,INV00432,118846,2023-11-30,Redemption,243146.59,3235.075,46.3124,West Bengal,KYC_VERIFIED
TXN001550,INV00206,120841,2021-06-22,Switch,167383.13,3878.247,61.8101,Maharashtra,NOT_KYC
TXN001551,INV00316,125497,2020-10-04,Lumpsum,491346.77,26853.125,203.2001,Karnataka,KYC_VERIFIED
TXN001552,INV00368,118835,2020-08-01,Lumpsum,114218.47,985.928,204.5667,Delhi,KYC_PENDING
TXN001553,INV00342,118846,2020-10-03,Dividend,401840.66,4775.141,54.9892,Gujarat,NOT_KYC
TXN001554,INV00458,118843,2024-02-23,Redemption,210923.28,1071.973,27.5147,West Bengal,NOT_KYC
TXN001555,INV00287,118838,2022-10-15,Lumpsum,134708.24,2797.881,199.0287,Karnataka,KYC_VERIFIED
TXN001556,INV00321,118845,2020-11-25,Redemption,205504.08,19076.29,125.6487,Maharashtra,KYC_VERIFIED
TXN001557,INV00438,120841,2024-08-10,Redemption,214264.16,1635.949,20.5489,Rajasthan,KYC_VERIFIED
TXN001558,INV00439,118836,2023-05-23,SIP,391702.54,34950.275,183.2146,Rajasthan,NOT_KYC
TXN001559,INV00159,118838,2024-09-05,Redemption,333170.4,1761.634,281.2927,Delhi,KYC_VERIFIED
TXN001560,INV00138,120503,2020-07-15,Redemption,237547.91,6834.794,223.206,UP,KYC_VERIFIED
TXN001561,INV00162,125497,2024-07-05,Lumpsum,411217.37,2476.386,47.8548,UP,KYC_PENDING
TXN001562,INV00056,120503,2022-10-19,Redemption,386977.76,1949.978,118.3197,Rajasthan,KYC_REJECTED
TXN001563,INV00273,119092,2020-04-03,Redemption,374867.18,2455.065,29.0603,Karnataka,NOT_KYC
TXN001564,INV00328,118632,2021-03-13,Lumpsum,334638.34,4293.321,285.6372,Rajasthan,KYC_VERIFIED
TXN001565,INV00465,125497,2020-10-29,Lumpsum,489383.46,8648.203,251.2941,Gujarat,NOT_KYC
TXN001566,INV00469,118837,2020-10-14,Redemption,458848.01,21276.725,102.7654,Delhi,KYC_VERIFIED
TXN001567,INV00041,118842,2024-12-25,SIP,245427.19,1231.854,14.3134,West Bengal,KYC_REJECTED
TXN001568,INV00489,118838,2021-01-28,Dividend,358665.84,3198.887,154.5746,West Bengal,KYC_REJECTED
TXN001569,INV00379,118844,2022-10-07,Lumpsum,461557.75,21696.336,219.8549,West Bengal,KYC_VERIFIED
TXN001570,INV00431,125497,2024-06-04,Lumpsum,482231.91,3112.92,24.4228,Karnataka,NOT_KYC
TXN001571,INV00127,118835,2024-02-01,Lumpsum,115880.47,930.108,153.5522,Gujarat,KYC_VERIFIED
TXN001572,INV00075,118836,2021-04-10,Lumpsum,114336.7,1513.197,142.3993,Rajasthan,NOT_KYC
TXN001573,INV00439,118836,2024-12-03,Switch,353830.27,1870.263,47.5488,Rajasthan,KYC_VERIFIED
TXN001574,INV00379,118846,2022-09-11,Dividend,75594.73,1508.667,234.3306,Karnataka,KYC_REJECTED
TXN001575,INV00338,119551,2022-04-19,SIP,225615.79,15957.201,182.9666,UP,KYC_REJECTED
TXN001576,INV00085,118836,2021-08-20,Lumpsum,492153.95,21829.54,194.4559,Tamil Nadu,KYC_VERIFIED
TXN001577,INV00179,120841,2022-10-26,Switch,63760.38,328.279,24.5907,Tamil Nadu,KYC_VERIFIED
TXN001578,INV00187,118843,2023-04-27,Switch,36183.71,308.964,174.684,West Bengal,KYC_REJECTED
TXN001579,INV00457,118835,2021-04-13,Redemption,132617.3,1732.363,43.9232,Tamil Nadu,KYC_PENDING
TXN001580,INV00367,118836,2021-02-22,Switch,459602.96,3249.511,159.0926,Maharashtra,NOT_KYC
TXN001581,INV00169,118825,2020-05-25,Lumpsum,470024.83,8492.864,280.5575,Gujarat,KYC_VERIFIED
TXN001582,INV00354,118846,2020-02-12,SIP,371342.13,9365.763,57.426,Karnataka,KYC_VERIFIED
TXN001583,INV00498,125497,2022-03-16,Dividend,154629.41,6195.482,84.248,UP,KYC_REJECTED
TXN001584,INV00498,118843,2023-04-10,Switch,109095.99,5495.639,26.8895,Maharashtra,NOT_KYC
TXN001585,INV00011,119551,2023-06-27,Redemption,185827.91,992.659,121.6007,Delhi,KYC_PENDING
TXN001586,INV00337,118841,2022-04-08,Lumpsum,90063.03,2595.449,107.066,Tamil Nadu,KYC_VERIFIED
TXN001587,INV00252,118842,2023-05-26,SIP,262875.29,2591.435,190.2384,Delhi,NOT_KYC
TXN001588,INV00084,118846,2022-11-25,Lumpsum,249629.43,1952.363,190.2975,Delhi,NOT_KYC
TXN001589,INV00186,118845,2024-07-07,Lumpsum,54863.83,901.415,261.2461,Delhi,KYC_REJECTED
TXN001590,INV00079,118838,2022-07-15,Dividend,486560.44,11735.685,244.4863,Maharashtra,KYC_VERIFIED
TXN001591,INV00309,118840,2024-07-03,Redemption,459010.62,11052.529,279.2703,UP,KYC_REJECTED
TXN001592,INV00115,118842,2020-07-21,Lumpsum,180878.08,939.016,30.4963,UP,KYC_REJECTED
TXN001593,INV00153,118834,2020-05-25,Switch,396592.94,5462.796,121.0476,Karnataka,KYC_REJECTED
TXN001594,INV00185,118840,2024-03-14,SIP,47836.64,1290.28,242.7621,Maharashtra,KYC_VERIFIED
TXN001595,INV00313,125497,2022-10-18,Redemption,264407.78,1479.76,248.2886,UP,KYC_VERIFIED
TXN001596,INV00167,119551,2021-12-19,Lumpsum,60751.98,565.557,199.0354,Rajasthan,KYC_PENDING
TXN001597,INV00111,119092,2023-06-11,Switch,350238.27,2077.454,121.0921,Delhi,KYC_PENDING
TXN001598,INV00351,118844,2022-08-15,Lumpsum,317031.64,2191.044,278.4018,UP,KYC_VERIFIED
TXN001599,INV00264,118839,2024-05-05,Switch,94059.52,1338.368,35.7659,West Bengal,KYC_PENDING
TXN001600,INV00069,118835,2024-04-04,SIP,396707.61,4200.192,139.3591,Delhi,KYC_VERIFIED
TXN001601,INV00312,118836,2024-10-29,Lumpsum,325678.05,1988.869,241.794,Rajasthan,KYC_VERIFIED
TXN001602,INV00391,118837,2023-10-21,Redemption,287557.11,6625.123,86.1832,Delhi,KYC_REJECTED
TXN001603,INV00367,118835,2020-01-13,Lumpsum,482944.43,3101.483,139.5591,Karnataka,KYC_VERIFIED
TXN001604,INV00212,118841,2024-10-14,Dividend,461766.01,6328.291,197.6465,Maharashtra,KYC_VERIFIED
TXN001605,INV00465,119092,2023-01-14,SIP,78449.39,489.824,281.9327,Karnataka,KYC_REJECTED
TXN001607,INV00373,118840,2020-06-07,Switch,309810.68,2206.685,240.8982,Karnataka,KYC_VERIFIED
TXN001608,INV00001,120503,2024-01-07,SIP,135523.5,13297.46,63.757,West Bengal,KYC_VERIFIED
TXN001609,INV00215,118841,2022-02-14,Redemption,347345.59,4401.061,142.8146,Delhi,KYC_PENDING
TXN001610,INV00043,118845,2023-08-09,SIP,238565.32,3217.905,135.634,West Bengal,KYC_REJECTED
TXN001611,INV00124,119551,2024-06-10,Lumpsum,376280.59,18483.246,237.1921,Rajasthan,KYC_PENDING
TXN001612,INV00443,119092,2021-09-28,Redemption,351635.37,2078.311,252.9316,West Bengal,KYC_PENDING
TXN001613,INV00165,118841,2021-03-26,Lumpsum,418262.06,2656.55,263.3863,Tamil Nadu,KYC_REJECTED
TXN001614,INV00036,118846,2020-01-01,Redemption,475494.17,12415.885,68.6939,Rajasthan,KYC_VERIFIED
TXN001615,INV00432,118838,2024-11-11,SIP,28555.57,310.225,45.3096,Maharashtra,KYC_PENDING
TXN001616,INV00296,118840,2024-10-01,SIP,435096.66,7115.596,44.6912,UP,NOT_KYC
TXN001617,INV00295,118846,2022-06-01,Lumpsum,337529.14,3820.034,19.361,Rajasthan,KYC_VERIFIED
TXN001618,INV00036,118844,2022-08-02,Lumpsum,135936.97,3538.261,260.2178,Delhi,KYC_VERIFIED
TXN001619,INV00160,118843,2023-10-03,Switch,375604.16,3914.969,173.3237,Tamil Nadu,KYC_VERIFIED
TXN001620,INV00272,118825,2022-07-21,Redemption,174433.69,1554.676,134.9335,Tamil Nadu,NOT_KYC
TXN001621,INV00007,118835,2022-10-25,SIP,94104.33,795.625,137.6796,West Bengal,KYC_VERIFIED
TXN001622,INV00009,118842,2024-07-25,SIP,166808.4,1014.907,66.3758,Delhi,NOT_KYC
TXN001623,INV00034,118841,2024-10-22,Redemption,76118.05,922.05,231.7681,Karnataka,KYC_VERIFIED
TXN001624,INV00486,119551,2023-01-02,Lumpsum,80110.63,523.789,127.6573,Karnataka,KYC_PENDING
TXN001625,INV00291,118841,2020-06-12,Lumpsum,210360.12,1531.892,58.6245,Delhi,KYC_VERIFIED
TXN001626,INV00276,118838,2023-03-13,SIP,204452.43,1267.543,44.267,Karnataka,KYC_VERIFIED
TXN001627,INV00196,119092,2022-11-15,SIP,363699.29,24241.255,271.7842,Maharashtra,KYC_VERIFIED
TXN001628,INV00031,118840,2024-02-11,Redemption,152985.3,1095.512,168.436,West Bengal,KYC_VERIFIED
TXN001629,INV00080,118846,2024-04-06,Switch,111758.07,960.553,267.1236,Karnataka,KYC_REJECTED
TXN001630,INV00028,125497,2022-06-07,SIP,394908.41,3073.459,254.7282,Rajasthan,KYC_VERIFIED
TXN001631,INV00493,118840,2024-08-20,Lumpsum,461125.66,6724.19,33.4089,Rajasthan,NOT_KYC
TXN001632,INV00078,119092,2020-07-29,Lumpsum,238715.21,5821.396,10.568,UP,KYC_VERIFIED
TXN001633,INV00177,118844,2020-03-02,Dividend,171471.95,4376.557,299.6895,Maharashtra,KYC_VERIFIED
TXN001634,INV00302,118846,2023-08-19,Redemption,240070.01,1675.106,61.2255,Maharashtra,KYC_VERIFIED
TXN001635,INV00383,118834,2020-04-30,Dividend,99049.32,568.201,36.7856,West Bengal,KYC_REJECTED
TXN001636,INV00352,118844,2023-05-31,Lumpsum,217884.3,1728.598,193.7636,UP,NOT_KYC
TXN001637,INV00302,118835,2023-08-14,Redemption,479869.9,2755.805,280.3391,Tamil Nadu,KYC_VERIFIED
TXN001638,INV00070,118632,2023-05-11,Redemption,286508.11,5290.322,86.0837,Tamil Nadu,KYC_PENDING
TXN001639,INV00029,118841,2024-03-19,Dividend,243420.33,3371.425,98.7237,Tamil Nadu,NOT_KYC
TXN001640,INV00185,118843,2020-12-18,Redemption,117776.65,1958.222,211.2962,Gujarat,KYC_REJECTED
TXN001641,INV00061,125497,2020-07-06,SIP,120900.34,1738.662,258.7313,UP,NOT_KYC
TXN001642,INV00190,118846,2021-07-20,SIP,389449.07,7783.222,168.2433,West Bengal,KYC_VERIFIED
TXN001643,INV00186,118834,2020-11-17,SIP,452878.14,4280.283,72.5554,UP,KYC_PENDING
TXN001644,INV00164,119092,2022-08-05,Lumpsum,160148.42,1148.253,218.0368,Tamil Nadu,KYC_VERIFIED
TXN001645,INV00105,118834,2021-05-29,Redemption,349485.23,2163.201,149.9405,Rajasthan,KYC_VERIFIED
TXN001646,INV00454,118840,2020-12-05,Lumpsum,276078.07,3407.559,13.5716,Gujarat,KYC_VERIFIED
TXN001647,INV00157,118837,2024-01-15,Dividend,261839.28,6170.899,268.7716,Maharashtra,NOT_KYC
TXN001648,INV00377,118844,2020-11-22,Redemption,259936.2,2382.598,227.0644,Delhi,NOT_KYC
TXN001649,INV00323,119551,2024-04-18,Redemption,214172.8,1223.164,286.0063,Delhi,NOT_KYC
TXN001650,INV00069,119551,2022-12-08,Lumpsum,30713.46,343.427,229.1624,Karnataka,NOT_KYC
TXN001651,INV00190,118841,2022-02-03,Lumpsum,424670.25,2475.898,194.4141,UP,KYC_VERIFIED
TXN001652,INV00464,118825,2024-09-07,Lumpsum,150720.0,801.403,138.7102,West Bengal,NOT_KYC
TXN001653,INV00377,118844,2022-11-09,Switch,348448.93,12880.507,296.3014,UP,KYC_VERIFIED
TXN001654,INV00435,118843,2020-03-04,Redemption,430931.65,7539.984,63.4502,Karnataka,KYC_PENDING
TXN001655,INV00338,120841,2023-09-02,Redemption,391519.18,2413.807,105.7275,West Bengal,KYC_PENDING
TXN001656,INV00148,118842,2024-06-10,Redemption,379953.35,12017.454,191.6164,Rajasthan,KYC_PENDING
TXN001657,INV00337,125497,2020-11-09,Lumpsum,6506.36,40.886,233.767,Gujarat,KYC_VERIFIED
TXN001658,INV00063,120841,2023-04-19,Lumpsum,283105.78,2612.08,139.7947,Rajasthan,KYC_VERIFIED
TXN001659,INV00310,118840,2023-03-13,Lumpsum,296514.37,3976.048,20.7122,Rajasthan,KYC_REJECTED
TXN001660,INV00037,118825,2022-11-28,Redemption,360360.68,9562.8,178.8422,Rajasthan,KYC_VERIFIED
TXN001661,INV00359,118836,2023-11-22,Switch,93177.79,578.569,40.6849,Maharashtra,KYC_PENDING
TXN001663,INV00315,118837,2023-07-07,Lumpsum,17763.71,742.306,72.1346,Tamil Nadu,KYC_REJECTED
TXN001664,INV00422,118843,2023-01-23,SIP,307418.83,2216.453,283.5408,Rajasthan,KYC_VERIFIED
TXN001665,INV00236,118843,2020-05-20,SIP,46335.18,728.021,225.9201,Delhi,NOT_KYC
TXN001666,INV00016,119551,2021-05-15,Dividend,390088.45,2921.372,294.6522,Gujarat,KYC_VERIFIED
TXN001667,INV00400,118835,2021-03-04,SIP,401208.05,2364.519,60.3979,UP,NOT_KYC
TXN001668,INV00115,118840,2021-03-11,SIP,432063.4,2961.983,32.0177,Maharashtra,KYC_VERIFIED
TXN001669,INV00024,118834,2022-11-15,Switch,446007.73,3770.174,151.5815,Rajasthan,KYC_REJECTED
TXN001670,INV00389,118835,2020-12-27,SIP,59063.81,2626.894,162.4267,UP,KYC_VERIFIED
TXN001671,INV00355,118841,2020-12-06,Lumpsum,299394.05,10009.358,56.2518,Rajasthan,KYC_VERIFIED
TXN001672,INV00112,118846,2023-11-17,SIP,220662.19,6319.512,71.6283,Tamil Nadu,KYC_VERIFIED
TXN001673,INV00009,118842,2022-12-16,Lumpsum,57106.67,1304.716,80.9044,Tamil Nadu,NOT_KYC
TXN001674,INV00041,118837,2022-12-13,Dividend,272449.66,3874.514,245.4539,Maharashtra,NOT_KYC
TXN001675,INV00177,118825,2020-02-19,Lumpsum,428589.2,2456.893,58.5647,Rajasthan,KYC_VERIFIED
TXN001677,INV00033,118846,2023-09-11,Lumpsum,419536.4,4911.345,194.7976,Tamil Nadu,KYC_PENDING
TXN001678,INV00230,118844,2023-08-28,SIP,9493.42,217.943,256.6658,Karnataka,KYC_REJECTED
TXN001679,INV00142,118836,2020-01-11,Redemption,37837.26,297.779,33.8859,Delhi,NOT_KYC
TXN001680,INV00081,120503,2022-08-11,SIP,247917.9,1903.751,91.8781,Maharashtra,KYC_REJECTED
TXN001681,INV00105,118844,2020-01-15,Redemption,217235.53,4064.187,288.5714,West Bengal,KYC_VERIFIED
TXN001682,INV00167,119092,2022-04-03,SIP,355273.36,21176.476,254.4941,Gujarat,NOT_KYC
TXN001683,INV00186,119092,2022-09-20,SIP,122504.65,747.318,284.8068,Karnataka,KYC_PENDING
TXN001684,INV00227,118834,2023-09-08,Lumpsum,63224.89,3088.52,260.7918,Tamil Nadu,KYC_VERIFIED
TXN001685,INV00104,119551,2022-09-05,Redemption,155045.01,1316.82,207.2797,Rajasthan,KYC_VERIFIED
TXN001686,INV00197,118834,2021-04-29,Lumpsum,281950.76,2079.624,160.0686,West Bengal,NOT_KYC
TXN001687,INV00164,118835,2021-02-14,Dividend,111031.87,8109.103,13.3825,Gujarat,KYC_VERIFIED
TXN001688,INV00023,118839,2020-10-17,SIP,340991.49,2342.941,134.8521,Delhi,KYC_VERIFIED
TXN001689,INV00401,118835,2022-03-12,SIP,181680.12,3442.326,84.1456,West Bengal,KYC_VERIFIED
TXN001690,INV00149,118843,2024-01-07,Redemption,337921.76,1948.056,93.3966,Tamil Nadu,KYC_VERIFIED
TXN001691,INV00307,119092,2022-10-25,SIP,53222.65,1450.822,59.0629,Karnataka,NOT_KYC
TXN001692,INV00310,118838,2020-08-03,SIP,300223.42,3445.542,14.5887,Karnataka,NOT_KYC
TXN001693,INV00471,118838,2020-03-07,Lumpsum,228490.51,2717.61,272.0459,UP,KYC_VERIFIED
TXN001694,INV00332,119551,2021-07-28,Lumpsum,200920.22,1480.004,205.3554,Gujarat,KYC_PENDING
TXN001695,INV00451,118846,2023-10-12,Dividend,215925.69,1285.206,195.3055,Tamil Nadu,KYC_VERIFIED
TXN001696,INV00485,120841,2024-12-24,Dividend,2245.97,11.458,33.2965,Maharashtra,KYC_PENDING
TXN001697,INV00250,118839,2024-05-22,Redemption,336976.22,2203.967,35.6323,Gujarat,KYC_PENDING
TXN001698,INV00225,118842,2020-08-23,Lumpsum,343270.89,4635.539,28.6837,Gujarat,KYC_VERIFIED
TXN001699,INV00493,118845,2022-01-24,SIP,177887.61,9145.565,192.1575,Maharashtra,NOT_KYC
TXN001700,INV00162,118845,2021-12-17,Redemption,152852.56,834.614,83.7402,UP,KYC_PENDING
TXN001701,INV00020,118845,2021-06-04,SIP,101962.68,868.184,282.7194,Gujarat,KYC_VERIFIED
TXN001702,INV00221,120503,2023-08-13,Lumpsum,260997.6,2777.425,53.7519,Delhi,NOT_KYC
TXN001703,INV00402,119551,2022-06-19,Redemption,148153.02,11925.431,60.3036,Tamil Nadu,KYC_VERIFIED
TXN001704,INV00131,118837,2021-02-18,SIP,330540.62,3460.423,64.0778,Tamil Nadu,KYC_REJECTED
TXN001705,INV00252,119551,2023-03-25,Redemption,173540.81,2867.417,19.1583,Rajasthan,KYC_PENDING
TXN001706,INV00138,118841,2023-06-11,Dividend,18567.99,449.616,42.9473,Delhi,KYC_REJECTED
TXN001707,INV00208,118825,2021-03-08,SIP,377693.7,25184.549,275.9753,Tamil Nadu,KYC_REJECTED
TXN001708,INV00488,118840,2023-08-27,SIP,330649.08,9195.575,27.663,Rajasthan,KYC_VERIFIED
TXN001709,INV00246,118839,2021-07-22,Redemption,360565.89,6075.701,170.9511,West Bengal,NOT_KYC
TXN001710,INV00472,125497,2021-11-08,Redemption,449531.03,21391.915,207.3451,Gujarat,KYC_PENDING
TXN001711,INV00452,118845,2023-04-03,SIP,282610.29,1593.789,177.8959,Tamil Nadu,KYC_REJECTED
TXN001712,INV00322,118840,2020-09-02,Redemption,4638.23,29.867,41.0498,Delhi,KYC_REJECTED
TXN001713,INV00127,120841,2021-10-22,Lumpsum,341897.32,1814.955,205.0478,Rajasthan,KYC_VERIFIED
TXN001714,INV00441,118845,2020-08-29,Dividend,268592.93,16072.397,111.1779,Delhi,KYC_REJECTED
TXN001715,INV00498,120503,2024-10-07,Redemption,430504.29,4183.415,267.9723,Delhi,KYC_VERIFIED
TXN001716,INV00054,118834,2023-02-25,Redemption,450677.94,3437.774,144.5363,Rajasthan,KYC_REJECTED
TXN001717,INV00443,120841,2023-11-26,SIP,344470.99,2303.439,105.2307,UP,KYC_VERIFIED
TXN001718,INV00249,118845,2022-07-27,Lumpsum,17984.4,92.419,230.2594,West Bengal,KYC_VERIFIED
TXN001719,INV00060,119551,2024-10-06,Lumpsum,218528.48,3835.556,141.8334,Rajasthan,NOT_KYC
TXN001720,INV00396,118825,2023-02-05,Redemption,321936.43,2123.998,118.071,UP,NOT_KYC
TXN001721,INV00084,118846,2021-10-06,Redemption,299932.14,6784.15,128.5918,Tamil Nadu,NOT_KYC
TXN001722,INV00251,118825,2020-12-08,SIP,481663.25,10420.09,259.8996,Karnataka,KYC_REJECTED
TXN001723,INV00350,120503,2021-10-30,SIP,204830.79,1103.942,87.0123,Delhi,KYC_VERIFIED
TXN001724,INV00334,118825,2020-02-13,Lumpsum,446445.14,11578.086,177.4169,UP,NOT_KYC
TXN001725,INV00018,118844,2020-06-24,Redemption,320649.78,1955.582,191.9075,Karnataka,NOT_KYC
TXN001726,INV00122,119551,2020-11-23,Redemption,340513.73,2234.679,138.0166,Delhi,NOT_KYC
TXN001727,INV00039,118834,2022-12-29,Dividend,23106.94,116.053,65.9057,Karnataka,KYC_PENDING
TXN001728,INV00413,118838,2024-10-26,Redemption,337145.49,2211.861,51.4378,Karnataka,KYC_VERIFIED
TXN001729,INV00474,119092,2024-02-25,Lumpsum,499404.2,33782.921,69.4421,UP,KYC_REJECTED
TXN001730,INV00177,118842,2024-12-19,Lumpsum,395676.38,11990.926,249.1968,West Bengal,KYC_VERIFIED
TXN001731,INV00100,118840,2024-11-18,SIP,153006.8,1143.016,235.7476,West Bengal,KYC_REJECTED
TXN001732,INV00372,125497,2022-04-08,SIP,201510.55,15966.419,261.7713,Gujarat,KYC_PENDING
TXN001733,INV00342,118844,2021-02-02,Redemption,23151.03,231.406,223.3821,Karnataka,NOT_KYC
TXN001734,INV00025,118838,2022-06-06,Lumpsum,5381.91,29.826,157.3941,Maharashtra,KYC_PENDING
TXN001735,INV00095,118836,2021-08-05,Dividend,474027.96,4305.31,59.4372,Karnataka,NOT_KYC
TXN001736,INV00481,118825,2021-06-21,Dividend,346394.54,3573.76,231.5893,Rajasthan,KYC_PENDING
TXN001737,INV00265,118632,2021-06-20,SIP,282205.21,6121.961,274.1607,Tamil Nadu,KYC_REJECTED
TXN001739,INV00251,118845,2020-08-17,Redemption,327438.77,5600.726,63.6273,UP,KYC_PENDING
TXN001740,INV00050,118844,2023-11-15,Lumpsum,486949.8,2754.552,278.494,UP,KYC_PENDING
TXN001741,INV00286,125497,2023-07-25,SIP,243947.43,2101.718,115.4958,Delhi,KYC_REJECTED
TXN001742,INV00018,125497,2022-01-17,Lumpsum,344343.34,12853.042,125.2823,Karnataka,NOT_KYC
TXN001743,INV00038,120503,2023-08-27,Switch,119641.67,775.62,141.9722,Maharashtra,KYC_PENDING
TXN001744,INV00242,118843,2022-10-06,Lumpsum,155230.67,1752.215,210.3674,Gujarat,KYC_REJECTED
TXN001745,INV00128,118843,2020-05-25,SIP,2398.43,26.854,165.7378,Tamil Nadu,KYC_REJECTED
TXN001746,INV00114,118843,2023-10-02,Dividend,122051.76,1683.525,193.9188,Delhi,KYC_VERIFIED
TXN001747,INV00404,118844,2020-11-13,Switch,482788.14,3635.806,159.8988,Gujarat,NOT_KYC
TXN001748,INV00424,118845,2021-12-14,Redemption,125338.82,1026.43,221.4451,Delhi,KYC_PENDING
TXN001749,INV00262,120503,2022-06-17,Redemption,84112.94,2917.017,206.9442,West Bengal,NOT_KYC
TXN001750,INV00200,125497,2021-04-18,Switch,496702.71,4319.804,28.7102,Gujarat,NOT_KYC
TXN001751,INV00040,118842,2020-03-17,Lumpsum,497488.87,4264.494,298.6453,Gujarat,KYC_VERIFIED
TXN001752,INV00082,118841,2020-08-03,SIP,495947.46,2510.221,68.4484,Rajasthan,KYC_PENDING
TXN001753,INV00207,118836,2023-01-28,Lumpsum,223494.29,4410.547,140.1154,Rajasthan,KYC_VERIFIED
TXN001754,INV00232,118842,2021-03-29,Switch,401590.67,2069.162,17.3468,Rajasthan,KYC_PENDING
TXN001755,INV00034,118846,2024-11-29,Lumpsum,325254.98,3719.265,175.0132,Maharashtra,NOT_KYC
TXN001756,INV00212,118838,2024-05-01,Dividend,237521.58,4117.099,73.5982,Rajasthan,NOT_KYC
TXN001757,INV00427,118834,2023-10-15,Redemption,123671.74,1387.508,34.8306,Gujarat,KYC_VERIFIED
TXN001758,INV00254,118834,2021-12-02,Dividend,241185.2,3060.089,50.0479,Gujarat,KYC_VERIFIED
TXN001759,INV00349,118843,2021-04-23,Dividend,207292.25,1131.025,65.6369,Gujarat,KYC_VERIFIED
TXN001760,INV00389,118844,2024-11-29,Redemption,283002.7,16519.916,47.8528,Gujarat,KYC_VERIFIED
TXN001761,INV00255,119551,2021-01-08,SIP,176027.99,4453.351,295.9674,Tamil Nadu,KYC_REJECTED
TXN001762,INV00468,118837,2024-06-04,SIP,479822.39,2614.888,230.1169,Maharashtra,KYC_PENDING
TXN001763,INV00302,118841,2024-01-16,Lumpsum,205811.89,19628.698,251.8702,Maharashtra,KYC_VERIFIED
TXN001764,INV00224,118825,2022-10-02,Dividend,128102.93,680.73,158.6272,Rajasthan,KYC_VERIFIED
TXN001765,INV00398,118837,2024-10-24,SIP,60501.64,477.155,182.1403,Maharashtra,NOT_KYC
TXN001766,INV00041,118843,2021-02-27,Lumpsum,312510.42,9110.569,98.1572,Tamil Nadu,NOT_KYC
TXN001767,INV00022,118838,2023-04-19,SIP,145820.18,816.478,127.0248,UP,KYC_VERIFIED
TXN001768,INV00109,118838,2021-10-16,Lumpsum,237651.78,2057.656,292.0376,UP,KYC_VERIFIED
TXN001769,INV00162,118837,2022-03-18,Switch,30129.7,603.386,217.9516,Gujarat,KYC_VERIFIED
TXN001770,INV00383,120503,2023-03-17,Redemption,202660.96,1087.584,250.1339,Rajasthan,KYC_VERIFIED
TXN001771,INV00208,118837,2021-01-31,SIP,491720.51,3019.355,57.7119,Gujarat,KYC_VERIFIED
TXN001772,INV00262,118839,2023-05-15,SIP,231779.78,3525.874,76.7415,Rajasthan,KYC_REJECTED
TXN001773,INV00186,118841,2021-11-03,Lumpsum,229356.27,2707.618,14.8438,Delhi,KYC_VERIFIED
TXN001774,INV00446,125497,2022-05-05,Dividend,11188.02,98.275,245.7326,Gujarat,KYC_REJECTED
TXN001775,INV00026,118845,2022-06-10,Dividend,294398.6,2047.295,257.9336,Karnataka,KYC_REJECTED
TXN001776,INV00148,118841,2024-03-31,SIP,160450.96,2470.987,15.6988,Rajasthan,KYC_PENDING
TXN001777,INV00071,118836,2022-12-14,Redemption,222733.77,6753.897,173.4892,Delhi,NOT_KYC
